tissue phenotype rcp_threshold concordance_pearson concordance_spearman n ld_median ld_1st_quartile ld_3rd_quartile
Muscle_Skeletal Astle_et_al_2016_Eosinophil_counts 0.5 NA NA 1 0.0128517707062385 0.0128517707062385 0.0128517707062385
Nerve_Tibial Astle_et_al_2016_Eosinophil_counts 0 0.148802676067063 0.170341257439736 6958 0.0418518457322484 0.00897151319593615 0.174531165067743
Nerve_Tibial Astle_et_al_2016_Eosinophil_counts 0.01 0.371127707091288 0.382288322188726 196 0.0496730387599004 0.0147482275685974 0.232378428112857
Nerve_Tibial Astle_et_al_2016_Eosinophil_counts 0.05 0.35374723619321 0.336171563053653 61 0.0380849912996259 0.011601112958592 0.17748501417051
Nerve_Tibial Astle_et_al_2016_Eosinophil_counts 0.1 0.455727696908983 0.438867438867439 36 0.0379740375753803 0.0118908302111516 0.129169593881459
Nerve_Tibial Astle_et_al_2016_Eosinophil_counts 0.2 0.547073989693841 0.449624060150376 20 0.0402561700861635 0.015748063228203 0.130493322124407
Nerve_Tibial Astle_et_al_2016_Eosinophil_counts 0.5 0.988801376461764 1 3 0.0769291104321608 0.0387982897286849 0.0919532513834309
Ovary Astle_et_al_2016_Eosinophil_counts 0 0.111412765926498 0.12514621351128 1885 0.0430688864741709 0.0107775593261451 0.147831401531394
Ovary Astle_et_al_2016_Eosinophil_counts 0.01 0.32285196126966 0.300777676120769 54 0.0356025357981234 0.00852468140062042 0.122849251749296
Ovary Astle_et_al_2016_Eosinophil_counts 0.05 0.210905411797668 0.236363636363636 10 0.0647643873895437 0.0106363352774506 0.156835314912232
Ovary Astle_et_al_2016_Eosinophil_counts 0.1 0.958074556575513 1 3 0.113012749555868 0.0743696241952654 0.273175458592063
Ovary Astle_et_al_2016_Eosinophil_counts 0.2 NA NA 1 0.433338167628258 0.433338167628258 0.433338167628258
Pancreas Astle_et_al_2016_Eosinophil_counts 0 0.148626234200615 0.178275670421354 3738 0.0442570300648804 0.0090426930519427 0.174476920998948
Pancreas Astle_et_al_2016_Eosinophil_counts 0.01 0.328889832995414 0.329107148479728 83 0.0776690298185417 0.0156202348898285 0.143495583772226
Pancreas Astle_et_al_2016_Eosinophil_counts 0.05 0.398336267573815 0.340485601355167 22 0.0629583763973902 0.0231990016601275 0.142074809837829
Pancreas Astle_et_al_2016_Eosinophil_counts 0.1 0.606367467363829 0.509090909090909 11 0.0469393192126404 0.0418470363614987 0.117801951519411
Pancreas Astle_et_al_2016_Eosinophil_counts 0.2 0.568254313507681 0.257142857142857 6 0.0460164438019598 0.0402237703466084 0.0828231602687743
Pancreas Astle_et_al_2016_Eosinophil_counts 0.5 NA NA 1 0.363833202557755 0.363833202557755 0.363833202557755
Pituitary Astle_et_al_2016_Eosinophil_counts 0 0.149232819517991 0.194413154014264 2913 0.0453372574586694 0.0119349831381286 0.154462545141509
Pituitary Astle_et_al_2016_Eosinophil_counts 0.01 0.0235374885765418 0.0671609417517845 77 0.0513838416021722 0.0145795525157509 0.228030572839698
Pituitary Astle_et_al_2016_Eosinophil_counts 0.05 -0.0909009132386057 0.00588235294117647 16 0.0336230166297905 0.0010115155356618 0.13949369449536
Pituitary Astle_et_al_2016_Eosinophil_counts 0.1 0.227549675758048 -0.1 5 0.0278557854525384 0.000667469025208912 0.166622923299264
Pituitary Astle_et_al_2016_Eosinophil_counts 0.2 0.222596374086117 -0.5 3 0.0278557854525384 0.0142616272388737 0.0972393543759012
Pituitary Astle_et_al_2016_Eosinophil_counts 0.5 NA NA 1 0.000667469025208912 0.000667469025208912 0.000667469025208912
Prostate Astle_et_al_2016_Eosinophil_counts 0 0.145610417118846 0.181253306085959 2190 0.0468090856525901 0.0126869662935148 0.168196074101798
Prostate Astle_et_al_2016_Eosinophil_counts 0.01 0.496287452119536 0.509315624423538 71 0.0619413639238138 0.0128743710383418 0.225565719325491
Prostate Astle_et_al_2016_Eosinophil_counts 0.05 0.446838415521456 0.436532507739938 18 0.0352127452406206 0.0120508869783043 0.149806728252043
Prostate Astle_et_al_2016_Eosinophil_counts 0.1 0.322599021609113 0.0952380952380952 8 0.0142821649470334 0.0044740535095306 0.0465524438559615
Prostate Astle_et_al_2016_Eosinophil_counts 0.2 0.631735285664278 0.6 4 0.0331426785625858 0.014225407919671 0.119024711422699
Prostate Astle_et_al_2016_Eosinophil_counts 0.5 1 1 2 0.0241040526329445 0.0123857608290767 0.0358223444368122
Skin_Not_Sun_Exposed_Suprapubic Astle_et_al_2016_Eosinophil_counts 0 0.162571138421886 0.186800798181038 6073 0.0423698291546766 0.00930407016996518 0.17532842446584
Skin_Not_Sun_Exposed_Suprapubic Astle_et_al_2016_Eosinophil_counts 0.01 0.315959988175921 0.338379849847672 196 0.065052820522403 0.014145830131226 0.294295189572986
Skin_Not_Sun_Exposed_Suprapubic Astle_et_al_2016_Eosinophil_counts 0.05 0.535580155273453 0.571186918522695 44 0.120740899918016 0.0274902998585283 0.274314250472158
Skin_Not_Sun_Exposed_Suprapubic Astle_et_al_2016_Eosinophil_counts 0.1 0.479530135073729 0.492063492063492 27 0.109498895427354 0.0265552949999621 0.261058719357358
Skin_Not_Sun_Exposed_Suprapubic Astle_et_al_2016_Eosinophil_counts 0.2 0.587794871560306 0.523529411764706 16 0.0877654809952698 0.0224253654052005 0.242006465413306
Skin_Not_Sun_Exposed_Suprapubic Astle_et_al_2016_Eosinophil_counts 0.5 0.224706643673162 0.0857142857142857 6 0.0201654455275713 0.00451909519185463 0.0274902998585283
Skin_Sun_Exposed_Lower_leg Astle_et_al_2016_Eosinophil_counts 0 0.167704853991188 0.196763214923753 6597 0.0447842307339019 0.00891874906861944 0.168214954553035
Skin_Sun_Exposed_Lower_leg Astle_et_al_2016_Eosinophil_counts 0.01 0.400355043888613 0.432186711834585 219 0.0881113759067488 0.0178290936102189 0.250343674412659
Skin_Sun_Exposed_Lower_leg Astle_et_al_2016_Eosinophil_counts 0.05 0.481671717230837 0.517120383636948 59 0.140620335434988 0.0318797975678203 0.320285244124066
Skin_Sun_Exposed_Lower_leg Astle_et_al_2016_Eosinophil_counts 0.1 0.560941507112918 0.584677419354839 31 0.131617305821518 0.0438740973879336 0.216879270524344
Skin_Sun_Exposed_Lower_leg Astle_et_al_2016_Eosinophil_counts 0.2 0.701423763151328 0.687912087912088 14 0.107270744869776 0.0218723627439818 0.212673578501736
Skin_Sun_Exposed_Lower_leg Astle_et_al_2016_Eosinophil_counts 0.5 0.937521206402682 1 3 0.00506242619241477 0.00268749596937936 0.0394917902484892
Small_Intestine_Terminal_Ileum Astle_et_al_2016_Eosinophil_counts 0 0.139653153658064 0.158264990007277 1993 0.0526564120573316 0.0120104976102253 0.156887970867577
Small_Intestine_Terminal_Ileum Astle_et_al_2016_Eosinophil_counts 0.01 0.338814363268231 0.340487378428587 65 0.073902828861596 0.0148365598681313 0.295464550766654
Small_Intestine_Terminal_Ileum Astle_et_al_2016_Eosinophil_counts 0.05 0.71790175866909 0.694214876033058 18 0.0707813401114772 0.0448174662741606 0.450302850729371
Small_Intestine_Terminal_Ileum Astle_et_al_2016_Eosinophil_counts 0.1 0.0825434867074971 0.6 5 0.0451081824463596 0.0447205608834276 0.203639385881901
Small_Intestine_Terminal_Ileum Astle_et_al_2016_Eosinophil_counts 0.2 NA NA 1 0.0451081824463596 0.0451081824463596 0.0451081824463596
Spleen Astle_et_al_2016_Eosinophil_counts 0 0.134745489694323 0.177663069542589 3779 0.0444632682448493 0.0106685722551276 0.169430888678179
Spleen Astle_et_al_2016_Eosinophil_counts 0.01 0.178912448920956 0.192192653990174 116 0.0511822014850281 0.0133563292848415 0.166234034222315
Spleen Astle_et_al_2016_Eosinophil_counts 0.05 0.0685767504441524 -0.0553672316384181 22 0.0397132671503568 0.0121667904584066 0.124855594944393
Spleen Astle_et_al_2016_Eosinophil_counts 0.1 0.313178464390415 0.142857142857143 6 0.165064100351162 0.014142547647523 0.460539007956796
Spleen Astle_et_al_2016_Eosinophil_counts 0.2 -1 -1 2 0.328211952940941 0.16585635224636 0.490567553635522
Stomach Astle_et_al_2016_Eosinophil_counts 0 0.173839017156261 0.174689986017658 3026 0.0500448991643504 0.0111543296936928 0.16486491939639
Stomach Astle_et_al_2016_Eosinophil_counts 0.01 0.373155159690049 0.410638405503845 78 0.081618645263881 0.0154313601520743 0.298670237563428
Stomach Astle_et_al_2016_Eosinophil_counts 0.05 0.476050132671202 0.421702404158545 21 0.0783301396689669 0.0334167026158247 0.178857596137203
Stomach Astle_et_al_2016_Eosinophil_counts 0.1 0.318866452463731 0.345454545454545 10 0.0663527522797792 0.0369476860220385 0.127507669362417
Stomach Astle_et_al_2016_Eosinophil_counts 0.2 0.612698507726648 0.5 5 0.143900179260234 0.0726794573819673 0.178857596137203
Stomach Astle_et_al_2016_Eosinophil_counts 0.5 NA NA 1 0.000552342635328799 0.000552342635328799 0.000552342635328799
Testis Astle_et_al_2016_Eosinophil_counts 0 0.149477111607918 0.178380693797128 5108 0.0479065743262089 0.0110226541599168 0.168800506455638
Testis Astle_et_al_2016_Eosinophil_counts 0.01 0.458529100555364 0.449267097211733 92 0.0541943528893402 0.0184759539392967 0.204256518183742
Testis Astle_et_al_2016_Eosinophil_counts 0.05 0.42772909421692 0.368218545594459 25 0.0451456575870555 0.0140504271507585 0.178421544111091
Testis Astle_et_al_2016_Eosinophil_counts 0.1 0.203560597306363 -0.0181818181818182 10 0.0383490184221433 0.0185085555736782 0.177375253631898
Testis Astle_et_al_2016_Eosinophil_counts 0.2 -0.0575821958692574 -0.214285714285714 7 0.0357844125696251 0.0143653013427147 0.10757500323449
Testis Astle_et_al_2016_Eosinophil_counts 0.5 1 1 2 0.10757500323449 0.0742443137545759 0.140905692714405
Thyroid Astle_et_al_2016_Eosinophil_counts 0 0.147217938295624 0.170833552237193 6798 0.0400596248437314 0.00864270366133047 0.156035509228437
Thyroid Astle_et_al_2016_Eosinophil_counts 0.01 0.38604787387535 0.419091496232508 191 0.0615483512895998 0.0103830125200958 0.19798105156334
Thyroid Astle_et_al_2016_Eosinophil_counts 0.05 0.364859539362904 0.385254002767345 45 0.0409001758211739 0.00460191280240227 0.19798105156334
Thyroid Astle_et_al_2016_Eosinophil_counts 0.1 0.517696385037327 0.510627780523974 23 0.0291610419599551 0.00452566325384168 0.16126793401093
Thyroid Astle_et_al_2016_Eosinophil_counts 0.2 0.971544939867946 0.857142857142857 8 0.0274098011476662 0.00456378802812197 0.242441933383162
Thyroid Astle_et_al_2016_Eosinophil_counts 0.5 0.995425269418127 1 3 0.467660767722892 0.236055090714087 0.513709211921004
Uterus Astle_et_al_2016_Eosinophil_counts 0 0.232812264696287 0.223360582131429 951 0.050840576427621 0.0156302700273264 0.156745413778994
Uterus Astle_et_al_2016_Eosinophil_counts 0.01 0.356004601369371 0.419480519480519 21 0.0356142013896654 0.0089548699368827 0.17932382658224
Uterus Astle_et_al_2016_Eosinophil_counts 0.05 0.69366509328815 0.314285714285714 6 0.0191084987546993 0.00325035967001032 0.0430338375164233
Uterus Astle_et_al_2016_Eosinophil_counts 0.1 0.611949779516174 0.5 3 0.04754063624068 0.0241040526329445 0.219492323274092
Uterus Astle_et_al_2016_Eosinophil_counts 0.2 0.611949779516174 0.5 3 0.04754063624068 0.0241040526329445 0.219492323274092
Uterus Astle_et_al_2016_Eosinophil_counts 0.5 NA NA 1 0.000667469025208912 0.000667469025208912 0.000667469025208912
Vagina Astle_et_al_2016_Eosinophil_counts 0 0.218776202574434 0.235248231205133 753 0.0508368070778529 0.00954038288207234 0.166377449293127
Vagina Astle_et_al_2016_Eosinophil_counts 0.01 0.454048965710164 0.479843953185956 21 0.0469642954787895 0.0142303684564079 0.134453283073187
Vagina Astle_et_al_2016_Eosinophil_counts 0.05 0.35751954003495 0.433333333333333 9 0.101469487146403 0.0142303684564079 0.308275805200568
Vagina Astle_et_al_2016_Eosinophil_counts 0.1 1 1 2 0.429811609292693 0.36904370724663 0.490579511338755
Vagina Astle_et_al_2016_Eosinophil_counts 0.2 NA NA 1 0.308275805200568 0.308275805200568 0.308275805200568
Whole_Blood Astle_et_al_2016_Eosinophil_counts 0 0.151874785069554 0.192449627309523 5870 0.0478332535331034 0.0107919839369727 0.17756694657908
Whole_Blood Astle_et_al_2016_Eosinophil_counts 0.01 0.36473289459317 0.401097275132172 419 0.0567435538639373 0.0124713385434452 0.245177326127407
Whole_Blood Astle_et_al_2016_Eosinophil_counts 0.05 0.470906541961986 0.466757398271239 114 0.0915963716848344 0.0230096733613084 0.352544757490869
Whole_Blood Astle_et_al_2016_Eosinophil_counts 0.1 0.373666024925678 0.35900427849086 57 0.102121199130037 0.0148612721545325 0.308818246012387
Whole_Blood Astle_et_al_2016_Eosinophil_counts 0.2 0.489681157679472 0.401298701298701 21 0.102121199130037 0.00670536788955351 0.223945572623247
Whole_Blood Astle_et_al_2016_Eosinophil_counts 0.5 0.671039266453454 0.559440559440559 12 0.145077629442694 0.0512868882310187 0.265823334442335
Adipose_Subcutaneous Astle_et_al_2016_Granulocyte_count 0 0.151370487015268 0.173424296569544 6955 0.049211682963046 0.0114913921177373 0.174312810349321
Adipose_Subcutaneous Astle_et_al_2016_Granulocyte_count 0.01 0.469897763294905 0.476475932183219 286 0.0990447686948656 0.0321999573685133 0.26372612932655
Adipose_Subcutaneous Astle_et_al_2016_Granulocyte_count 0.05 0.458974933697039 0.473945031067739 54 0.164574090604673 0.0304545252405081 0.307847047309133
Adipose_Subcutaneous Astle_et_al_2016_Granulocyte_count 0.1 0.472949278587686 0.533272227314391 32 0.199467294569563 0.0511851274161489 0.330494751832268
Adipose_Subcutaneous Astle_et_al_2016_Granulocyte_count 0.2 0.312346019181093 0.271428571428571 15 0.202868592795472 0.0510690206367169 0.36801627545692
Adipose_Subcutaneous Astle_et_al_2016_Granulocyte_count 0.5 -0.0639701415094965 0 5 0.235151353834399 0.0508368070778529 0.360215358626237
Adipose_Visceral_Omentum Astle_et_al_2016_Granulocyte_count 0 0.0835240763236944 0.127811844660743 5224 0.0460030307028064 0.0101394376154122 0.166059292636596
Adipose_Visceral_Omentum Astle_et_al_2016_Granulocyte_count 0.01 0.341916131425931 0.375156653641053 233 0.0660742207489003 0.0188097240218362 0.199130145031718
Adipose_Visceral_Omentum Astle_et_al_2016_Granulocyte_count 0.05 0.247355149309075 0.332346787773639 49 0.0466578281515372 0.0111930934910184 0.193381931636728
Adipose_Visceral_Omentum Astle_et_al_2016_Granulocyte_count 0.1 0.474984842769055 0.540623091020159 27 0.120588116655655 0.0244061614017574 0.2363747726326
Adipose_Visceral_Omentum Astle_et_al_2016_Granulocyte_count 0.2 0.518521870423003 0.53446033810143 21 0.0644333709611361 0.0237282031919291 0.238106603557653
Adipose_Visceral_Omentum Astle_et_al_2016_Granulocyte_count 0.5 0.346322295450585 0.178571428571429 7 0.120588116655655 0.0391287079031489 0.2088651600871
Adrenal_Gland Astle_et_al_2016_Granulocyte_count 0 0.139509358379663 0.145202198551174 2961 0.0475191407887806 0.0114358297277092 0.156007282397198
Adrenal_Gland Astle_et_al_2016_Granulocyte_count 0.01 0.322670007335653 0.361299786986054 144 0.0824005285868196 0.0220977434761862 0.215734581329457
Adrenal_Gland Astle_et_al_2016_Granulocyte_count 0.05 0.260460051693924 0.305224821403558 35 0.0606867468565923 0.025151715698685 0.205419965070183
Adrenal_Gland Astle_et_al_2016_Granulocyte_count 0.1 0.416740992341431 0.442148760330579 18 0.113723062207034 0.0262042675214385 0.222318380881819
Adrenal_Gland Astle_et_al_2016_Granulocyte_count 0.2 0.309128096820062 0.327272727272727 11 0.0686387129313063 0.0324632485162171 0.219795752097263
Adrenal_Gland Astle_et_al_2016_Granulocyte_count 0.5 0.240569881854908 0.5 3 0.0508368070778529 0.0479090087918136 0.149888814010153
Artery_Aorta Astle_et_al_2016_Granulocyte_count 0 0.110315382770696 0.137031981218225 5651 0.0402867595259808 0.00873336135754643 0.153379534936993
Artery_Aorta Astle_et_al_2016_Granulocyte_count 0.01 0.33234684888049 0.357807636307169 223 0.0565659115845051 0.012967159457865 0.222371971931154
Artery_Aorta Astle_et_al_2016_Granulocyte_count 0.05 0.388265712295214 0.420961322583937 49 0.035292087379922 0.0123033211146959 0.220076233072066
Artery_Aorta Astle_et_al_2016_Granulocyte_count 0.1 0.33089497548493 0.403176542455712 27 0.0905452323316193 0.0130730603776958 0.292240001540579
Artery_Aorta Astle_et_al_2016_Granulocyte_count 0.2 0.388831179706209 0.316666666666667 9 0.164360552474575 0.0955985759366839 0.318319543550974
Artery_Aorta Astle_et_al_2016_Granulocyte_count 0.5 0.401647324520765 -0.1 5 0.164360552474575 0.0947912416621202 0.318319543550974
Artery_Coronary Astle_et_al_2016_Granulocyte_count 0 0.1596692938757 0.178876381239444 2238 0.0460407614926851 0.0122439478101964 0.164098875395921
Artery_Coronary Astle_et_al_2016_Granulocyte_count 0.01 0.382195206540381 0.366233103800051 98 0.0757381899982253 0.0276807145437215 0.183624160900668
Artery_Coronary Astle_et_al_2016_Granulocyte_count 0.05 0.442093185583555 0.405568096313017 20 0.0362653459885904 0.0243466386140854 0.162215707205889
Artery_Coronary Astle_et_al_2016_Granulocyte_count 0.1 0.437861166224527 0.406593406593407 14 0.0445731252338105 0.0295397666955973 0.179798786320468
Artery_Coronary Astle_et_al_2016_Granulocyte_count 0.2 0.449380570652088 0.357142857142857 7 0.130926838445231 0.0399098912961605 0.209578822540166
Artery_Coronary Astle_et_al_2016_Granulocyte_count 0.5 -0.682238975441616 -0.5 3 0.223068209468118 0.136952508272985 0.228855575587833
Artery_Tibial Astle_et_al_2016_Granulocyte_count 0 0.139343706461354 0.198708872457685 7093 0.0424928644533281 0.00948463366169744 0.175585046086552
Artery_Tibial Astle_et_al_2016_Granulocyte_count 0.01 0.349934979223737 0.410419425121939 255 0.0583696807445024 0.0146258579741789 0.208534593512967
Artery_Tibial Astle_et_al_2016_Granulocyte_count 0.05 0.48783513591568 0.444238663484487 68 0.048222101164261 0.0141544398844147 0.195292704084992
Artery_Tibial Astle_et_al_2016_Granulocyte_count 0.1 0.658525963755418 0.658840792369773 32 0.0581457006475738 0.0109567491777256 0.462870794077486
Artery_Tibial Astle_et_al_2016_Granulocyte_count 0.2 0.369830461461866 0.335664335664336 12 0.481999184235422 0.1634779678418 0.611310294721682
Artery_Tibial Astle_et_al_2016_Granulocyte_count 0.5 0.319045555673807 0.4 5 0.372425066638506 0.201025021429783 0.44374240391955
Brain_Amygdala Astle_et_al_2016_Granulocyte_count 0 0.142821026562962 0.178321149003051 1055 0.05401209091723 0.01348761858481 0.193326966666307
Brain_Amygdala Astle_et_al_2016_Granulocyte_count 0.01 0.354035552219506 0.312253706136236 40 0.0840052264797938 0.0386787579342969 0.249395799148884
Brain_Amygdala Astle_et_al_2016_Granulocyte_count 0.05 -0.293524694686469 -0.6 5 0.0439325511806418 0.00245432325046595 0.266634961345577
Brain_Amygdala Astle_et_al_2016_Granulocyte_count 0.1 -0.328672643751168 -0.8 4 0.0231934372155539 0.00198401256359676 0.0996081537218756
Brain_Amygdala Astle_et_al_2016_Granulocyte_count 0.2 -1 -1 2 0.155283756263109 0.0996081537218756 0.210959358804343
Brain_Amygdala Astle_et_al_2016_Granulocyte_count 0.5 NA NA 1 0.266634961345577 0.266634961345577 0.266634961345577
Brain_Anterior_cingulate_cortex_BA24 Astle_et_al_2016_Granulocyte_count 0 0.108692344775782 0.156438750891159 1456 0.0546113549568367 0.0147401726024127 0.156045298393256
Brain_Anterior_cingulate_cortex_BA24 Astle_et_al_2016_Granulocyte_count 0.01 0.127704889695369 0.201385381340645 55 0.0546755726757712 0.0136754655056176 0.119919792496447
