tissue	phenotype	delta_0	ldscore_slope	var_err	var_beta_gene	var_beta_gene_null
Adipose_Visceral_Omentum	Jones_et_al_2016_SleepDuration	0.00464200490845688	4.6682160308845e-07	1.55647082796873e-05	9.10041963647964e-06	6.62430303647215e-17
Adipose_Visceral_Omentum	pgc.scz2	0.00467669959436137	5.74824166196897e-06	2.44301570216719e-05	1.18353292961631e-05	2.78979828432244e-06
Adipose_Visceral_Omentum	RA_OKADA_TRANS_ETHNIC	0.00473418015899637	1.11892157307798e-05	6.56041426831688e-05	0.000113689981618357	8.52673009935666e-06
Adipose_Visceral_Omentum	CNCR_Insomnia_all	0.00501486727249399	-9.89056620709269e-07	1.60458716969227e-05	9.18277515886928e-06	2.05115067240609e-19
Adipose_Visceral_Omentum	EAGLE_Eczema	0.0048466372005506	-1.15712698972058e-07	1.67024127567856e-05	9.19660639930851e-06	1.93342487315625e-06
Adipose_Visceral_Omentum	IBD.EUR.Crohns_Disease	0.0119908284857106	4.24827054717554e-06	0.000124913978693394	8.42978231189751e-05	5.37973837785538e-18
Adipose_Visceral_Omentum	IBD.EUR.Inflammatory_Bowel_Disease	0.00953931608207064	3.41464160091564e-06	7.87926717721669e-05	6.89388167343444e-05	0
Adipose_Visceral_Omentum	IBD.EUR.Ulcerative_Colitis	0.0101982434808131	3.98402388122466e-06	8.8105430009844e-05	0.000108623077644941	2.21883247625377e-06
Adipose_Visceral_Omentum	IGAP_Alzheimer	0.00710511731872559	7.1134491762549e-07	4.12878739601339e-05	1.76275386057863e-05	4.16315863581719e-06
Adipose_Visceral_Omentum	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	0.00896801046267068	2.28907834835329e-05	0.0001819899734214	0.000182493290582796	0
Adipose_Visceral_Omentum	PGC_ADHD_EUR_2017	0.00734594938538587	5.37174946670007e-07	3.866294741002e-05	2.35909687825655e-05	1.43282464540636e-20
Adipose_Visceral_Omentum	BCAC_ER_negative_BreastCancer_EUR	0.00489832763760767	1.04389042220315e-06	1.84516095568074e-05	1.14089491853962e-05	3.72997932430773e-22
Adipose_Visceral_Omentum	BCAC_ER_positive_BreastCancer_EUR	0.00478228546760631	-5.2090089747162e-07	1.59366380956963e-05	7.43767547712048e-06	1.06805226478135e-06
Adipose_Visceral_Omentum	BCAC_Overall_BreastCancer_EUR	0.00498726656475111	1.4037591412341e-06	1.94778705943391e-05	1.15509119308732e-05	0
Adipose_Visceral_Omentum	EGG_BW3_EUR	0.00493007975935643	2.26324263137751e-07	1.77127214325339e-05	1.00355366261549e-05	7.37109884246354e-07
Adipose_Visceral_Omentum	GEFOS_Forearm	0.00765044360857532	-1.92650820855709e-06	3.80152041808993e-05	1.78403012247366e-05	2.15049419486957e-06
Adrenal_Gland	UKB_1160_Sleep_duration	0.0029840330999626	1.83640775616765e-06	7.58071617031769e-06	3.90365216667637e-06	0
Adrenal_Gland	UKB_1180_Morning_or_evening_person_chronotype	0.00325245957746486	1.24695830845541e-06	8.41847200967551e-06	4.02149360589714e-06	5.070816463502e-19
Adrenal_Gland	UKB_1200_Sleeplessness_or_insomnia	0.00311042550169247	4.8704386932295e-07	7.15503830860846e-06	2.4076743018437e-06	1.99512239771236e-21
Adrenal_Gland	UKB_1807_Fathers_age_at_death	0.002858835252174	4.72911063748641e-07	5.78971738131552e-06	2.1453842801595e-06	1.54619563559916e-07
Adrenal_Gland	UKB_20016_Fluid_intelligence_score	0.00303005698155928	2.11611264320595e-06	7.61286311051639e-06	4.3046296849105e-06	0
Adrenal_Gland	UKB_20022_Birth_weight	0.00342770241540432	3.67255388528994e-07	9.14608759388823e-06	2.11812827463223e-06	3.055065812784e-07
Adrenal_Gland	UKB_20127_Neuroticism_score	0.00292428616925118	2.57277227881445e-06	7.8026391599607e-06	5.74447498535324e-06	6.85943438625576e-18
Adrenal_Gland	UKB_21001_Body_mass_index_BMI	0.00406651253573352	2.07594345265681e-06	1.50378458489579e-05	7.64269682084518e-06	1.6202634494393e-18
Adrenal_Gland	UKB_23099_Body_fat_percentage	0.00397159741585523	2.135010242801e-06	1.40089069554511e-05	5.7820871885462e-06	1.49624230101442e-19
Adrenal_Gland	UKB_3526_Mothers_age_at_death	0.00281432154671446	1.70289976269292e-07	5.4601953696896e-06	2.60421366325283e-06	1.58604124744189e-20
Adrenal_Gland	UKB_50_Standing_height	0.0051079779634842	6.32428460377403e-06	3.73994049414217e-05	1.85701293321584e-05	2.05552575059473e-07
Adrenal_Gland	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	0.00277940592718584	3.09255266851522e-07	5.82818837957688e-06	3.6616977361431e-06	1.43127271162861e-21
Adrenal_Gland	UKB_20002_1111_self_reported_asthma	0.00291895211005561	3.05008626215884e-06	9.57837182714208e-06	9.78965512353265e-06	0
Adrenal_Gland	UKB_20002_1154_self_reported_irritable_bowel_syndrome	0.00272235119989171	1.53775430455121e-07	5.14415469028051e-06	1.89683261666191e-06	2.11434283594388e-07
Adrenal_Gland	UKB_20002_1222_self_reported_type_1_diabetes	0.002461255000979	1.45815030479695e-06	5.75932339137868e-06	4.65780197300979e-06	0
Adrenal_Gland	UKB_20002_1223_self_reported_type_2_diabetes	0.00279540739458316	-3.11366062726999e-07	5.27033698412784e-06	2.11817771971973e-06	5.62591879401826e-20
Adrenal_Gland	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	0.00221982815866453	4.62113285429901e-06	1.00097709822605e-05	1.0320585009005e-05	1.65328129409836e-06
Adrenal_Gland	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.0027769530946131	4.15928425086649e-06	1.21244746720772e-05	9.29805414153405e-06	0
Adrenal_Gland	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	0.00268702441527755	-5.82700622597412e-07	4.79989087994775e-06	1.91217516602439e-06	8.33665322650944e-19
Adrenal_Gland	UKB_20002_1261_self_reported_multiple_sclerosis	0.00255586630324509	1.50106172210702e-06	6.62855270259389e-06	9.68882636874421e-06	2.78035995292407e-07
Adrenal_Gland	UKB_20002_1262_self_reported_parkinsons_disease	0.00272500074532079	-1.74839673505291e-07	5.00002749996815e-06	3.27302910854246e-06	5.0413976735494e-07
Adrenal_Gland	UKB_20002_1265_self_reported_migraine	0.0027825449558719	1.25515782967529e-07	5.18992042239915e-06	3.41514465615884e-06	1.30670100696952e-07
Adrenal_Gland	UKB_20002_1289_self_reported_schizophrenia	0.00272329107676396	-4.54072795798192e-07	5.12413737375464e-06	1.34178762439369e-06	1.48390178851746e-19
Adrenal_Gland	UKB_20002_1309_self_reported_osteoporosis	0.00276561692105602	1.69683755435121e-07	5.34325825424868e-06	3.00609766204995e-06	0
Adrenal_Gland	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.00250300312190321	1.8677271818904e-06	8.10862330606432e-06	5.03453998244418e-06	9.33978084879929e-21
Adrenal_Gland	UKB_20002_1452_self_reported_eczema_or_dermatitis	0.00279056837150845	1.85174849682616e-08	5.64127540317613e-06	3.12559642276298e-06	8.9105324264928e-08
Adrenal_Gland	UKB_20002_1453_self_reported_psoriasis	0.00233425387905233	4.57733591724652e-06	1.51615562786572e-05	2.94857935019222e-05	0
Adrenal_Gland	UKB_20002_1461_self_reported_inflammatory_bowel_disease	0.00261743629914177	-2.1995915204207e-07	4.87220561021749e-06	1.40277854189154e-06	2.27421497176365e-07
Adrenal_Gland	UKB_20002_1462_self_reported_crohns_disease	0.00269363292093187	4.47305205982538e-08	5.3539599772723e-06	1.94392377317917e-06	0
Adrenal_Gland	UKB_20002_1463_self_reported_ulcerative_colitis	0.00268841132818323	6.88759558399322e-07	5.36763292324896e-06	4.44154724734926e-06	7.05415128096798e-07
Adrenal_Gland	UKB_20002_1464_self_reported_rheumatoid_arthritis	0.00260710235451099	1.34655986348825e-06	6.56177279494376e-06	7.34763332872091e-06	0
Adrenal_Gland	UKB_20002_1466_self_reported_gout	0.00278724531229734	7.24938212125957e-07	5.74695748808455e-06	2.46024988335115e-06	6.16492725979227e-20
Adrenal_Gland	UKB_20002_1473_self_reported_high_cholesterol	0.00306878996390317	7.82889981550008e-07	8.44902879385119e-06	4.08036836932737e-06	0
Adrenal_Gland	UKB_20002_1616_self_reported_insomnia	0.00272986359821077	-7.15003591310987e-07	4.91032243231288e-06	2.31020984692995e-06	7.77598879568403e-08
Adrenal_Gland	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	0.00273463486688005	3.56557885922552e-07	5.56141756322794e-06	4.48444228783697e-06	1.59580995053829e-07
Adrenal_Gland	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	0.00271564651315416	1.1672943226432e-06	5.93502049649284e-06	6.25730146522626e-06	1.30425957280449e-06
Adrenal_Gland	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	0.00279685748590364	2.63554809874797e-06	8.26046743728168e-06	1.20988936764746e-05	4.19805816647872e-08
Adrenal_Gland	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	0.00274497004467203	5.9581169565412e-07	5.43612769438474e-06	3.00103138589845e-06	4.86722358066963e-07
Adrenal_Gland	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	0.00276558496283586	4.23671593265764e-07	5.80284702063406e-06	3.94559099732396e-06	1.03161623367247e-16
Adrenal_Gland	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	0.00270525362631675	1.53849435555528e-07	5.20682463901871e-06	3.21531230594579e-06	3.82119337629249e-07
Adrenal_Gland	UKB_6152_8_diagnosed_by_doctor_Asthma	0.00290955525691353	3.08136395657863e-06	9.40856118356445e-06	9.74196055760476e-06	1.38913252629077e-06
Adrenal_Gland	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	0.00324544811321238	1.41943005541414e-06	1.01378020972857e-05	5.7028240046993e-06	0
Adrenal_Gland	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	0.00266555487809967	-4.02731717815898e-07	4.81250542712127e-06	1.6140617114667e-06	2.10125490523827e-23
Adrenal_Gland	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	0.00266570118117677	-1.70160184816052e-07	4.85078233541694e-06	2.01638604512946e-06	7.16086257033958e-07
Adrenal_Gland	UKB_20002_1065_self_reported_hypertension	0.00359713102982275	1.68650094635508e-06	1.17604383468897e-05	6.10796155627119e-06	1.13623796638929e-19
Adrenal_Gland	MAGIC_FastingGlucose	0.00702581721693126	2.72594671166044e-07	3.49134784553963e-05	1.40681755062634e-05	5.62478473315276e-07
Adrenal_Gland	MAGIC_ln_FastingInsulin	0.00771195064960914	3.77703530281819e-08	3.89559930068634e-05	1.42189267749367e-05	1.95336415359568e-06
Adrenal_Gland	SSGAC_Depressive_Symptoms	0.00369447345170273	4.10053430560745e-07	1.01909410910285e-05	1.72190343414256e-06	0
Adrenal_Gland	MAGNETIC_CH2.DB.ratio	0.0103391886731702	-1.77733949403562e-06	7.61398098139679e-05	2.12768238834498e-05	1.39897867147128e-05
Adrenal_Gland	MAGNETIC_HDL.C	0.0117788383552575	-1.94320367052988e-06	9.70792846265628e-05	2.48726649809964e-05	6.13544476193894e-06
Adrenal_Gland	MAGNETIC_IDL.TG	0.0108491623818547	1.6106854747327e-07	8.51811212308233e-05	4.64594203531496e-05	3.71134645858811e-18
Adrenal_Gland	MAGNETIC_LDL.C	0.0138353494869368	-3.89344618146982e-07	0.000139032370664772	7.88246389248184e-05	5.49026934201974e-20
Adrenal_Gland	CARDIoGRAM_C4D_CAD_ADDITIVE	0.00383163406624518	6.19874137340399e-07	1.14481603932778e-05	4.50084771782095e-06	7.79559875670036e-07
Adrenal_Gland	SSGAC_Education_Years_Pooled	0.00335436507059004	1.18570277039353e-06	9.55117807106099e-06	2.3590808194958e-06	3.9563667347139e-07
Adrenal_Gland	Astle_et_al_2016_Eosinophil_counts	0.00369253517810302	9.92486336001085e-06	2.96033293079717e-05	2.4469652535401e-05	8.68853745562385e-21
Adrenal_Gland	Astle_et_al_2016_Granulocyte_count	0.00386284159659832	8.46480919084992e-06	2.5899239785829e-05	2.94314083441808e-05	1.24499685490417e-05
Adrenal_Gland	Astle_et_al_2016_High_light_scatter_reticulocyte_count	0.0042439212340315	7.26901763871046e-06	3.51782997014215e-05	5.33014005586443e-06	0
Adrenal_Gland	Astle_et_al_2016_Lymphocyte_counts	0.00385284514596123	9.99019571379535e-06	3.21500981149584e-05	3.34544783696636e-05	3.4988283620941e-06
Adrenal_Gland	Astle_et_al_2016_Monocyte_count	0.00407468333866296	8.3005902999573e-06	3.18108325194866e-05	1.86495978450309e-05	1.75766985226573e-20
Adrenal_Gland	Astle_et_al_2016_Myeloid_white_cell_count	0.00384396114732714	8.78909988534336e-06	2.68098584562949e-05	2.99975830421688e-05	2.47259956570639e-18
Adrenal_Gland	Astle_et_al_2016_Neutrophil_count	0.00390206439311909	8.11913702072517e-06	2.52016437748628e-05	2.63277034086315e-05	0
Adrenal_Gland	Astle_et_al_2016_Platelet_count	0.00499101991715391	3.86359638498051e-06	3.1795890160501e-05	1.30797887310083e-05	0
Adrenal_Gland	Astle_et_al_2016_Red_blood_cell_count	0.00438695193845483	6.05700563752515e-06	2.74477020064725e-05	1.82655369684871e-05	3.61111398037467e-06
Adrenal_Gland	Astle_et_al_2016_Reticulocyte_count	0.00414465609038311	8.3738557964723e-06	3.53541579050974e-05	6.25454044136587e-06	2.72706773899543e-06
Adrenal_Gland	Astle_et_al_2016_Sum_basophil_neutrophil_counts	0.00389029881901678	8.20417816958351e-06	2.52924747118267e-05	2.67484081977694e-05	1.63164303746644e-18
Adrenal_Gland	Astle_et_al_2016_Sum_eosinophil_basophil_counts	0.00367112446668097	9.79376702915641e-06	2.91122767827725e-05	2.38638067719501e-05	1.56241044047128e-18
Adrenal_Gland	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	0.00387839207711996	8.37756918117771e-06	2.57567325055831e-05	2.92847111195701e-05	1.08854041900787e-18
Adrenal_Gland	Astle_et_al_2016_White_blood_cell_count	0.00368554348879012	1.1113136739061e-05	3.23602413172059e-05	4.06385611325094e-05	4.43742452665704e-19
Adrenal_Gland	ENIGMA_Intracraneal_Volume	0.0085773274994507	2.33221182809774e-06	5.51738661855274e-05	3.39406391701278e-05	1.62311614694141e-19
Adrenal_Gland	GIANT_HEIGHT	0.00487717146679818	2.94798394515782e-06	2.6479136543062e-05	7.96654907508801e-06	6.94817811774008e-18
Adrenal_Gland	Jones_et_al_2016_Chronotype	0.00473784304640113	5.39437788965804e-07	1.62290125668032e-05	5.65324980229547e-06	1.29574592020669e-18
Adrenal_Gland	Jones_et_al_2016_SleepDuration	0.00440372405115923	9.21393859390542e-07	1.43335164805756e-05	7.44239859385614e-06	8.11824181657069e-19
Adrenal_Gland	pgc.scz2	0.00466916698407871	5.20367539230599e-06	2.28793142757348e-05	1.11705059825405e-05	1.1150499923961e-18
Adrenal_Gland	RA_OKADA_TRANS_ETHNIC	0.00463770515207758	1.13576986498098e-05	6.85193058520826e-05	0.000123509572798578	8.7838143289804e-19
Adrenal_Gland	CNCR_Insomnia_all	0.00496543044906031	-9.27645752969173e-07	1.56230153740955e-05	5.78263774986761e-06	4.34810183161279e-07
Adrenal_Gland	EAGLE_Eczema	0.00466819615231813	2.1109544213488e-07	1.57894220496925e-05	5.35679131673704e-06	1.68123026779111e-19
Adrenal_Gland	IBD.EUR.Crohns_Disease	0.0116679546573097	4.0346053289694e-06	0.000117468604307457	6.14107034248879e-05	7.99585134338425e-06
Adrenal_Gland	IBD.EUR.Inflammatory_Bowel_Disease	0.00953269135503157	2.70086074470186e-06	7.76863840895308e-05	4.96892914812373e-05	6.19204022184594e-07
Adrenal_Gland	IBD.EUR.Ulcerative_Colitis	0.0102962671962826	2.84320055435735e-06	8.8938447833254e-05	6.9407899016984e-05	2.50680455090268e-05
Adrenal_Gland	IGAP_Alzheimer	0.00702939016740334	5.25935890902484e-07	4.25735100680588e-05	1.70447410259956e-05	0
Adrenal_Gland	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	0.00886185995434867	2.08547435391683e-05	0.000172118017967565	0.000139929434025982	0
Adrenal_Gland	PGC_ADHD_EUR_2017	0.00712219061333219	5.62400051233671e-07	3.57970909235057e-05	1.77477889915534e-05	2.82170446979398e-07
Adrenal_Gland	BCAC_ER_negative_BreastCancer_EUR	0.00477145770213495	1.10510117015533e-06	1.69836365270868e-05	8.96844609925053e-06	1.20344015882992e-16
Adrenal_Gland	BCAC_ER_positive_BreastCancer_EUR	0.00467332004581839	-3.97092453536863e-07	1.48683639393143e-05	5.42207555424271e-06	1.30092349472628e-06
Adrenal_Gland	BCAC_Overall_BreastCancer_EUR	0.00489276704068754	1.36109548365272e-06	1.80638268292273e-05	9.01823799868033e-06	1.68765669585288e-18
Adrenal_Gland	EGG_BW3_EUR	0.0048701722566108	3.93781405254981e-07	1.73769772466609e-05	6.8267834987576e-06	1.39559952349949e-07
Adrenal_Gland	GEFOS_Forearm	0.00747741036576554	-1.58432012267215e-06	3.64581431040868e-05	1.26502387540105e-05	0
Artery_Aorta	UKB_1160_Sleep_duration	0.00311439103946618	1.65709295066993e-06	7.87864803465231e-06	4.31432605285143e-06	3.3739874597748e-07
Artery_Aorta	UKB_1180_Morning_or_evening_person_chronotype	0.00331908096155674	1.09545717509149e-06	8.76698202978512e-06	4.87755704147746e-06	3.7860584778588e-07
Artery_Aorta	UKB_1200_Sleeplessness_or_insomnia	0.00321967712487732	2.71173763824348e-07	7.56209641988162e-06	2.86243817995517e-06	4.8600178959279e-07
Artery_Aorta	UKB_1807_Fathers_age_at_death	0.00294738560463142	4.17173017462438e-07	6.19673684920269e-06	2.82445332096917e-06	1.91359169669227e-22
Artery_Aorta	UKB_20016_Fluid_intelligence_score	0.00309615630748222	2.12421229157315e-06	8.18830468937999e-06	4.87116565776674e-06	1.19290159951574e-06
Artery_Aorta	UKB_20022_Birth_weight	0.00345414878939758	2.71438872526148e-07	9.05904952506407e-06	3.55913266662687e-06	7.33821013137825e-07
Artery_Aorta	UKB_20127_Neuroticism_score	0.00303768526964999	2.58036651894103e-06	8.55210350775982e-06	5.68913244395311e-06	1.79805673227532e-19
Artery_Aorta	UKB_21001_Body_mass_index_BMI	0.00411774000303704	2.56298357817609e-06	1.59025245545361e-05	7.69724499249791e-06	1.57711499299261e-06
Artery_Aorta	UKB_23099_Body_fat_percentage	0.00403063325741878	2.50897460047342e-06	1.49170386251033e-05	7.06285694917679e-06	1.71658769262162e-20
Artery_Aorta	UKB_3526_Mothers_age_at_death	0.0029311093493087	1.69244542651088e-07	6.20520877711714e-06	3.03083694492167e-06	3.36436442064939e-07
Artery_Aorta	UKB_50_Standing_height	0.00516488423038318	6.76900546574188e-06	3.95396525946802e-05	2.13817138342665e-05	1.76540732560527e-20
Artery_Aorta	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	0.00289034905295057	2.75011263745314e-08	6.05759508360169e-06	3.72299985952648e-06	6.60096369470593e-20
Artery_Aorta	UKB_20002_1111_self_reported_asthma	0.00292248386563005	3.76029681345356e-06	1.08159847028659e-05	1.21095031055481e-05	2.43217805686294e-06
Artery_Aorta	UKB_20002_1154_self_reported_irritable_bowel_syndrome	0.00281924847502817	5.70892720496202e-08	5.76265183145359e-06	2.57612497957817e-06	0
Artery_Aorta	UKB_20002_1222_self_reported_type_1_diabetes	0.00258567644171812	1.4314677855505e-06	6.09307844550772e-06	6.20855556946023e-06	6.94635652236494e-20
Artery_Aorta	UKB_20002_1223_self_reported_type_2_diabetes	0.00282123476063079	-2.7020032081674e-07	5.51784293925679e-06	2.12253684278396e-06	6.55623870181568e-07
Artery_Aorta	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	0.00233479329021347	4.74323856022906e-06	1.11905749493049e-05	1.38878817524982e-05	3.1324595588971e-06
Artery_Aorta	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.00277431561301539	4.78529750861695e-06	1.26115196899333e-05	1.21087401396498e-05	1.43096425529997e-19
Artery_Aorta	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	0.00279831847841626	-7.42840238120851e-07	5.18641283320909e-06	2.36457189069093e-06	2.02069738417002e-07
Artery_Aorta	UKB_20002_1261_self_reported_multiple_sclerosis	0.00264815313399006	1.4801789078208e-06	7.02451655295485e-06	8.5395418180554e-06	1.10126544868592e-22
Artery_Aorta	UKB_20002_1262_self_reported_parkinsons_disease	0.00279466189302397	-2.00375376542481e-07	5.55745901564753e-06	3.15800546560097e-06	1.26001131486148e-18
Artery_Aorta	UKB_20002_1265_self_reported_migraine	0.00294622325385161	-1.41712670783724e-07	6.36218572692504e-06	2.92020242075725e-06	0
Artery_Aorta	UKB_20002_1289_self_reported_schizophrenia	0.00280868093454434	-6.06119112719606e-07	5.26628636082743e-06	1.3658433965641e-06	0
Artery_Aorta	UKB_20002_1309_self_reported_osteoporosis	0.00290577736669654	-6.21440913949466e-08	5.91160145817504e-06	2.97787712941511e-06	1.28967010471138e-07
Artery_Aorta	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.00251991430210001	2.24865639843361e-06	9.21114079144e-06	4.09181830348117e-05	0
Artery_Aorta	UKB_20002_1452_self_reported_eczema_or_dermatitis	0.0028333888016534	6.40532043500366e-08	6.06446432622072e-06	2.40350189892279e-06	1.10035159900133e-21
